Timestamp,DeltaT_C,TempMotor_C,TempAmbienteEstimada_C
2025-11-17 01:49:38.322145,26.2136,35.77,9.55636
2025-11-17 01:49:48.322145,22.4302,31.22,8.78978
2025-11-17 01:49:58.322145,21.1824,29.92,8.73765
2025-11-17 01:50:08.322145,22.3033,31.15,8.84671
2025-11-17 01:50:18.322145,29.6519,38.66,9.00809
2025-11-17 01:50:28.322145,20.9257,29.52,8.59432
2025-11-17 01:50:38.322145,27.5276,36.41,8.88241
2025-11-17 01:50:48.322145,30.3105,39.88,9.56951
2025-11-17 01:50:58.322145,22.0112,31.65,9.63876
2025-11-17 01:51:08.322145,25.1634,34.7,9.53664
2025-11-17 01:51:18.322145,16.056,25.47,9.41397
2025-11-17 01:51:28.322145,23.3052,32.3,8.99481
2025-11-17 01:51:38.322145,28.5436,37.36,8.81644
2025-11-17 01:51:48.322145,20.5263,29.33,8.80372
2025-11-17 01:51:58.322145,18.9511,27.77,8.81886
2025-11-17 01:52:08.322145,22.2309,31.74,9.50914
2025-11-17 01:52:18.322145,20.9287,29.75,8.82128
2025-11-17 01:52:28.322145,28.0348,36.87,8.83521
2025-11-17 01:52:38.322145,20.176,29.59,9.41397
2025-11-17 01:52:48.322145,19.9594,28.66,8.70064
2025-11-17 01:52:58.322145,21.9909,30.7,8.70913
2025-11-17 01:53:08.322145,28.3273,37,8.67271
2025-11-17 01:53:18.322145,27.7433,36.84,9.09674
2025-11-17 01:53:28.322145,19.8204,29.07,9.24957
2025-11-17 01:53:38.322145,24.1892,32.84,8.65085
2025-11-17 01:53:48.322145,28.2401,37.18,8.93985
2025-11-17 01:53:58.322145,19.1206,28.42,9.29942
2025-11-17 01:54:08.322145,21.8036,30.77,8.96643
2025-11-17 01:54:18.322145,28.4411,37.05,8.60892
2025-11-17 01:54:28.322145,27.7371,36.75,9.01292
2025-11-17 01:54:38.322145,17.7948,26.51,8.7152
2025-11-17 01:54:48.322145,23.939,33.2,9.26099
2025-11-17 01:54:58.322145,22.6,31.99,9.39
2025-11-17 01:55:08.322145,16.8097,26.04,9.23034
2025-11-17 01:55:18.322145,27.7051,36.9,9.19487
2025-11-17 01:55:28.322145,30.9872,39.5,8.51278
2025-11-17 01:55:38.322145,29.7537,38.32,8.56634
2025-11-17 01:55:48.322145,28.7911,38.48,9.68885
2025-11-17 01:55:58.322145,26.6449,36.09,9.44511
2025-11-17 01:56:08.322145,21.1458,30.51,9.36422
2025-11-17 01:56:18.322145,26.5678,35.6,9.03223
2025-11-17 01:56:28.322145,18.5862,27.93,9.34383
2025-11-17 01:56:38.322145,24.6285,33.5,8.87152
2025-11-17 01:56:48.322145,23.4036,32.82,9.41636
2025-11-17 01:56:58.322145,17.5598,26.47,8.91023
2025-11-17 01:57:08.322145,20.4936,29.91,9.41636
2025-11-17 01:57:18.322145,30.3139,39.14,8.82613
2025-11-17 01:57:28.322145,26.1659,35.81,9.64413
2025-11-17 01:57:38.322145,28.9272,37.96,9.03283
2025-11-17 01:57:48.322145,28.042,37.39,9.34803
2025-11-17 01:57:58.322145,24.5855,34.1,9.51452
2025-11-17 01:58:08.322145,25.0982,33.96,8.86184
2025-11-17 01:58:18.322145,30.9779,39.63,8.65206
2025-11-17 01:58:28.322145,17.241,26.78,9.53903
2025-11-17 01:58:38.322145,26.6258,35.96,9.33423
2025-11-17 01:58:48.322145,20.2403,29.13,8.88967
2025-11-17 01:58:58.322145,22.9486,32.2,9.25138
2025-11-17 01:59:08.322145,18.463,26.98,8.51704
2025-11-17 01:59:18.322145,16.774,26.14,9.36602
2025-11-17 01:59:28.322145,20.6045,29.18,8.57547
2025-11-17 01:59:38.322145,27.1492,36.55,9.40079
2025-11-17 01:59:48.322145,19.479,28.08,8.60101
2025-11-17 01:59:58.322145,26.3227,35.3,8.9773
2025-11-17 02:00:08.322145,30.8145,39.52,8.70549
2025-11-17 02:00:18.322145,18.1399,27.36,9.22012
2025-11-17 02:00:28.322145,18.9988,27.68,8.68121
2025-11-17 02:00:38.322145,15.9281,25.12,9.19186
2025-11-17 02:00:48.322145,29.3287,38.15,8.82128
2025-11-17 02:00:58.322145,18.4823,27.26,8.77766
2025-11-17 02:01:08.322145,20.2014,29.01,8.80856
2025-11-17 02:01:18.322145,28.2992,37.96,9.66083
2025-11-17 02:01:28.322145,27.5422,36.19,8.64781
2025-11-17 02:01:38.322145,24.5982,34.09,9.49179
2025-11-17 02:01:48.322145,25.6334,35.33,9.6966
2025-11-17 02:01:58.322145,24.6496,33.61,8.96039
2025-11-17 02:02:08.322145,24.156,33.31,9.15395
2025-11-17 02:02:18.322145,20.1357,28.71,8.57425
2025-11-17 02:02:28.322145,20.7094,29.59,8.8806
2025-11-17 02:02:38.322145,17.5048,26.2,8.69518
2025-11-17 02:02:48.322145,16.631,25.7,9.06901
2025-11-17 02:02:58.322145,27.6056,37.15,9.54441
2025-11-17 02:03:08.322145,31.0405,39.99,8.94952
2025-11-17 02:03:18.322145,28.4375,37.26,8.82249
2025-11-17 02:03:28.322145,30.9524,39.77,8.81765
2025-11-17 02:03:38.322145,22.5841,31.12,8.53591
2025-11-17 02:03:48.322145,17.6163,26.57,8.95375
2025-11-17 02:03:58.322145,30.1481,39.37,9.22193
2025-11-17 02:04:08.322145,22.8287,31.59,8.7613
2025-11-17 02:04:18.322145,30.2084,39.53,9.32163
2025-11-17 02:04:28.322145,24.218,33.47,9.25198
2025-11-17 02:04:38.322145,26.4323,35.65,9.21772
2025-11-17 02:04:48.322145,20.032,29.06,9.028
2025-11-17 02:04:58.322145,29.2082,37.89,8.68182
2025-11-17 02:05:08.322145,21.2073,30.12,8.91265
2025-11-17 02:05:18.322145,26.7605,35.71,8.94952
2025-11-17 02:05:28.322145,20.7848,29.6,8.81523
2025-11-17 02:05:38.322145,25.0821,33.93,8.84792
2025-11-17 02:05:48.322145,20.5272,29.94,9.41277
2025-11-17 02:05:58.322145,25.6117,34.35,8.73825
2025-11-17 02:06:08.322145,19.4817,29.05,9.56831
2025-11-17 02:06:18.322145,20.963,29.8,8.83703
2025-11-17 02:06:28.322145,17.1466,25.73,8.58338
2025-11-17 02:06:38.322145,28.6702,37.93,9.25979
2025-11-17 02:06:48.322145,19.6368,28.76,9.12324
2025-11-17 02:06:58.322145,18.8638,28.15,9.28622
2025-11-17 02:07:08.322145,18.1122,27.04,8.92776
2025-11-17 02:07:18.322145,22.1884,31.78,9.59161
2025-11-17 02:07:28.322145,29.4712,38.17,8.69882
2025-11-17 02:07:38.322145,28.3328,37.5,9.16719
2025-11-17 02:07:48.322145,25.4556,34.93,9.47444
2025-11-17 02:07:58.322145,30.3131,38.95,8.63687
2025-11-17 02:08:08.322145,26.9068,36.45,9.54322
2025-11-17 02:08:18.322145,16.9075,26.1,9.19246
2025-11-17 02:08:28.322145,28.5317,37.05,8.51826
2025-11-17 02:08:38.322145,18.8323,27.92,9.0877
2025-11-17 02:08:48.322145,18.6206,27.98,9.35942
2025-11-17 02:08:58.322145,15.9644,25.22,9.25558
2025-11-17 02:09:08.322145,16.4489,25.9,9.4511
2025-11-17 02:09:18.322145,29.193,38.75,9.55696
2025-11-17 02:09:28.322145,28.4624,38.1,9.63757
2025-11-17 02:09:38.322145,18.9069,28.34,9.43314
2025-11-17 02:09:48.322145,22.7039,31.21,8.50608
2025-11-17 02:09:58.322145,24.5097,33.38,8.87031
2025-11-17 02:10:08.322145,23.6575,33.27,9.6125
2025-11-17 02:10:18.322145,21.8707,30.88,9.0093
2025-11-17 02:10:28.322145,23.7674,33.35,9.58265
2025-11-17 02:10:38.322145,21.2672,30.02,8.75281
2025-11-17 02:10:48.322145,17.1989,26.84,9.64115
2025-11-17 02:10:58.322145,28.4802,37.44,8.95979
2025-11-17 02:11:08.322145,28.4971,38.02,9.52289
2025-11-17 02:11:18.322145,16.4571,25.54,9.08288
2025-11-17 02:11:28.322145,29.2989,38.38,9.08107
2025-11-17 02:11:38.322145,30.8583,39.99,9.13168
2025-11-17 02:11:48.322145,28.9278,38.03,9.10216
2025-11-17 02:11:58.322145,25.6723,35.28,9.60773
2025-11-17 02:12:08.322145,27.7577,36.31,8.55235
2025-11-17 02:12:18.322145,20.279,29.46,9.18103
2025-11-17 02:12:28.322145,20.8151,29.6,8.78494
2025-11-17 02:12:38.322145,30.429,39.78,9.35103
2025-11-17 02:12:48.322145,26.7057,36.24,9.53425
2025-11-17 02:12:58.322145,26.5839,35.33,8.74614
2025-11-17 02:13:08.322145,17.881,26.53,8.64903
2025-11-17 02:13:18.322145,29.7368,39.08,9.34323
2025-11-17 02:13:28.322145,26.7666,35.28,8.51339
2025-11-17 02:13:38.322145,25.1883,33.74,8.55174
2025-11-17 02:13:48.322145,21.0573,29.95,8.8927
2025-11-17 02:13:58.322145,22.1536,31.45,9.29642
2025-11-17 02:14:08.322145,18.4817,28.09,9.60832
2025-11-17 02:14:18.322145,25.8835,34.66,8.77645
2025-11-17 02:14:28.322145,23.5716,32.69,9.11843
2025-11-17 02:14:38.322145,18.7778,28.45,9.67216
2025-11-17 02:14:48.322145,29.1452,38.54,9.39479
2025-11-17 02:14:58.322145,21.734,30.9,9.16599
2025-11-17 02:15:08.322145,18.7078,27.5,8.79221
2025-11-17 02:15:18.322145,18.4956,27.81,9.31443
2025-11-17 02:15:28.322145,17.4639,26.51,9.0461
2025-11-17 02:15:38.322145,23.2749,32.4,9.12505
2025-11-17 02:15:48.322145,24.819,34.08,9.26099
2025-11-17 02:15:58.322145,30.3041,39.87,9.56592
2025-11-17 02:16:08.322145,20.744,29.65,8.906
2025-11-17 02:16:18.322145,20.2478,29.92,9.67216
2025-11-17 02:16:28.322145,16.1807,25.7,9.5193
2025-11-17 02:16:38.322145,24.1943,33.32,9.12565
2025-11-17 02:16:48.322145,25.9283,34.46,8.53165
2025-11-17 02:16:58.322145,30.3333,39.99,9.65666
2025-11-17 02:17:08.322145,20.7408,30.09,9.34923
2025-11-17 02:17:18.322145,25.2781,34.25,8.97187
2025-11-17 02:17:28.322145,16.3038,25.65,9.34623
2025-11-17 02:17:38.322145,21.4132,30.89,9.47684
2025-11-17 02:17:48.322145,30.9933,39.74,8.74674
2025-11-17 02:17:58.322145,17.3366,26.93,9.5934
2025-11-17 02:18:08.322145,21.1624,30.65,9.4876
2025-11-17 02:18:18.322145,21.4042,30.14,8.73583
2025-11-17 02:18:28.322145,21.8494,30.51,8.66057
2025-11-17 02:18:38.322145,29.2306,38.62,9.3894
2025-11-17 02:18:48.322145,26.1348,35.49,9.35523
2025-11-17 02:18:58.322145,25.6681,34.81,9.14191
2025-11-17 02:19:08.322145,20.4762,30.14,9.66381
2025-11-17 02:19:18.322145,22.3997,31.63,9.23034
2025-11-17 02:19:28.322145,28.4036,37.82,9.41636
2025-11-17 02:19:38.322145,30.7063,39.93,9.22373
2025-11-17 02:19:48.322145,29.7965,38.93,9.13348
2025-11-17 02:19:58.322145,18.6082,27.6,8.99179
2025-11-17 02:20:08.322145,27.18,36.67,9.49
2025-11-17 02:20:18.322145,22.0137,31.02,9.00628
2025-11-17 02:20:28.322145,29.1666,38.84,9.67335
2025-11-17 02:20:38.322145,21.0612,30.7,9.63876
2025-11-17 02:20:48.322145,27.9285,36.93,9.00145
2025-11-17 02:20:58.322145,15.5961,25.04,9.44391
2025-11-17 02:21:08.322145,30.1985,38.89,8.69153
2025-11-17 02:21:18.322145,23.9179,33.54,9.62205
2025-11-17 02:21:28.322145,22.6839,32.3,9.61608
2025-11-17 02:21:38.322145,25.0969,33.86,8.76312
2025-11-17 02:21:48.322145,29.9377,38.47,8.53226
2025-11-17 02:21:58.322145,27.6129,37.3,9.68707
2025-11-17 02:22:08.322145,18.143,26.86,8.71702
2025-11-17 02:22:18.322145,21.7048,30.52,8.81523
2025-11-17 02:22:28.322145,26.5358,35.9,9.36422
2025-11-17 02:22:38.322145,19.4869,28.19,8.70307
2025-11-17 02:22:48.322145,25.3111,34.09,8.77888
2025-11-17 02:22:58.322145,25.3249,35,9.67514
2025-11-17 02:23:08.322145,16.5122,25.14,8.62776
2025-11-17 02:23:18.322145,19.2842,28,8.71581
2025-11-17 02:23:28.322145,15.9411,25.4,9.45888
2025-11-17 02:23:38.322145,27.4177,36.94,9.52229
2025-11-17 02:23:48.322145,18.275,26.82,8.54505
2025-11-17 02:23:58.322145,29.4899,38.08,8.59007
2025-11-17 02:24:08.322145,19.611,28.89,9.27901
2025-11-17 02:24:18.322145,16.2555,25.24,8.98455
2025-11-17 02:24:28.322145,28.7596,38.02,9.26039
2025-11-17 02:24:38.322145,27.0186,36.04,9.02137
2025-11-17 02:24:48.322145,19.2418,28.51,9.2682
2025-11-17 02:24:58.322145,27.75,37.17,9.41996
2025-11-17 02:25:08.322145,18.3198,27.39,9.07022
2025-11-17 02:25:18.322145,19.1597,28.01,8.85034
2025-11-17 02:25:28.322145,16.8823,26.57,9.68766
2025-11-17 02:25:38.322145,21.9224,30.76,8.83763
2025-11-17 02:25:48.322145,24.939,33.69,8.75099
2025-11-17 02:25:58.322145,23.0687,31.79,8.72127
2025-11-17 02:26:08.322145,26.287,34.95,8.663
2025-11-17 02:26:18.322145,30.5394,39.96,9.42056
2025-11-17 02:26:28.322145,18.5228,27.19,8.66725
2025-11-17 02:26:38.322145,29.7242,38.91,9.18584
2025-11-17 02:26:48.322145,23.2621,32.41,9.14793
2025-11-17 02:26:58.322145,30.397,39.82,9.42295
2025-11-17 02:27:08.322145,18.493,27.21,8.71702
2025-11-17 02:27:18.322145,24.9599,33.72,8.76008
2025-11-17 02:27:28.322145,27.7494,36.43,8.68061
2025-11-17 02:27:38.322145,16.6823,26.25,9.56772
2025-11-17 02:27:48.322145,17.2906,26.65,9.35942
2025-11-17 02:27:58.322145,28.8931,37.53,8.63687
2025-11-17 02:28:08.322145,16.9564,26.65,9.69362
2025-11-17 02:28:18.322145,21.1026,30.39,9.28742
2025-11-17 02:28:28.322145,24.0073,32.92,8.91265
2025-11-17 02:28:38.322145,23.5654,32.38,8.81462
2025-11-17 02:28:48.322145,22.4344,31.84,9.40558
2025-11-17 02:28:58.322145,27.2156,36.5,9.28441
2025-11-17 02:29:08.322145,20.6594,30.26,9.60056
2025-11-17 02:29:18.322145,22.7124,32.13,9.41756
2025-11-17 02:29:28.322145,21.4932,30.81,9.31683
2025-11-17 02:29:38.322145,21.825,31.33,9.50495
2025-11-17 02:29:48.322145,22.5025,32.02,9.51751
2025-11-17 02:29:58.322145,30.62,39.28,8.65996
2025-11-17 02:30:08.322145,18.1896,27.51,9.32043
2025-11-17 02:30:18.322145,19.952,29.24,9.28802
2025-11-17 02:30:28.322145,26.9668,35.58,8.61317
2025-11-17 02:30:38.322145,22.0052,30.56,8.55478
2025-11-17 02:30:48.322145,17.7239,26.82,9.09614
2025-11-17 02:30:58.322145,22.4946,31.4,8.9054
2025-11-17 02:31:08.322145,21.7033,30.28,8.57669
2025-11-17 02:31:18.322145,28.7401,37.82,9.07986
2025-11-17 02:31:28.322145,24.7537,33.65,8.89632
2025-11-17 02:31:38.322145,28.5338,37.91,9.37621
2025-11-17 02:31:48.322145,20.9452,29.83,8.88483
2025-11-17 02:31:58.322145,16.8501,25.4,8.54991
2025-11-17 02:32:08.322145,19.9828,28.54,8.55722
2025-11-17 02:32:18.322145,25.9618,35.02,9.05816
2025-11-17 02:32:28.322145,20.9885,30.57,9.58145
2025-11-17 02:32:38.322145,17.5934,26.52,8.92655
2025-11-17 02:32:48.322145,16.5164,26.01,9.49359
2025-11-17 02:32:58.322145,25.3932,34.33,8.93683
2025-11-17 02:33:08.322145,24.3035,33.91,9.60653
2025-11-17 02:33:18.322145,25.0584,34.32,9.26159
2025-11-17 02:33:28.322145,21.4521,30.68,9.22794
2025-11-17 02:33:38.322145,30.9275,39.69,8.76251
2025-11-17 02:33:48.322145,16.753,25.94,9.18705
2025-11-17 02:33:58.322145,28.0569,36.76,8.70307
2025-11-17 02:34:08.322145,23.1531,32.16,9.00688
2025-11-17 02:34:18.322145,16.9105,26.13,9.21952
2025-11-17 02:34:28.322145,22.9306,31.79,8.85942
2025-11-17 02:34:38.322145,26.0677,35.63,9.56234
2025-11-17 02:34:48.322145,25.3352,34.76,9.42475
2025-11-17 02:34:58.322145,23.1074,32.45,9.34263
2025-11-17 02:35:08.322145,21.6978,30.49,8.79221
2025-11-17 02:35:18.322145,23.5518,32.25,8.69821
2025-11-17 02:35:28.322145,29.6223,38.4,8.77766
2025-11-17 02:35:38.322145,24.0245,33.25,9.22553
2025-11-17 02:35:48.322145,18.2309,27.46,9.22914
2025-11-17 02:35:58.322145,21.9875,31.42,9.43254
2025-11-17 02:36:08.322145,17.7353,27.34,9.60474
2025-11-17 02:36:18.322145,16.7506,25.61,8.85942
2025-11-17 02:36:28.322145,22.3726,30.99,8.61743
2025-11-17 02:36:38.322145,21.2852,29.84,8.55478
2025-11-17 02:36:48.322145,27.9058,37.6,9.69422
2025-11-17 02:36:58.322145,26.3166,35.61,9.29342
2025-11-17 02:37:08.322145,18.4433,27.31,8.86668
2025-11-17 02:37:18.322145,25.0489,34.06,9.01111
2025-11-17 02:37:28.322145,29.4322,38.77,9.33783
2025-11-17 02:37:38.322145,30.516,39.62,9.10397
2025-11-17 02:37:48.322145,18.316,27.07,8.75402
2025-11-17 02:37:58.322145,17.1206,26.72,9.59937
2025-11-17 02:38:08.322145,16.7317,26.19,9.45828
2025-11-17 02:38:18.322145,27.6294,36.29,8.66057
2025-11-17 02:38:28.322145,23.2668,32.97,9.70316
2025-11-17 02:38:38.322145,16.3311,25.86,9.52887
2025-11-17 02:38:48.322145,23.3452,31.9,8.55478
2025-11-17 02:38:58.322145,28.9445,37.69,8.74553
2025-11-17 02:39:08.322145,23.3722,32.68,9.30783
2025-11-17 02:39:18.322145,27.3456,36.97,9.62444
2025-11-17 02:39:28.322145,25.3178,34.99,9.67216
2025-11-17 02:39:38.322145,24.0342,33.39,9.35583
2025-11-17 02:39:48.322145,15.9116,25.25,9.33843
2025-11-17 02:39:58.322145,26.2897,35.18,8.89028
2025-11-17 02:40:08.322145,29.5828,38.98,9.39719
2025-11-17 02:40:18.322145,26.5406,35.87,9.32943
2025-11-17 02:40:28.322145,21.4254,30.18,8.75463
2025-11-17 02:40:38.322145,18.2996,27.56,9.26039
2025-11-17 02:40:48.322145,25.6876,34.68,8.9924
2025-11-17 02:40:58.322145,25.2287,34.07,8.84126
2025-11-17 02:41:08.322145,31.036,39.75,8.71399
2025-11-17 02:41:18.322145,19.6606,29.05,9.3894
2025-11-17 02:41:28.322145,27.2262,36.77,9.54381
2025-11-17 02:41:38.322145,29.8916,39.39,9.49837
2025-11-17 02:41:48.322145,22.4426,31.76,9.31743
2025-11-17 02:41:58.322145,30.4478,39.24,8.79221
2025-11-17 02:42:08.322145,20.1636,29.58,9.41636
2025-11-17 02:42:18.322145,20.4354,29.29,8.85458
2025-11-17 02:42:28.322145,18.666,27.63,8.96402
2025-11-17 02:42:38.322145,16.1378,25.55,9.41217
2025-11-17 02:42:48.322145,27.6134,36.86,9.24657
2025-11-17 02:42:58.322145,26.876,36.17,9.29402
2025-11-17 02:43:08.322145,18.3885,27.97,9.58145
2025-11-17 02:43:18.322145,25.3194,35.01,9.69064
2025-11-17 02:43:28.322145,24.5368,33.56,9.02318
2025-11-17 02:43:38.322145,26.1514,35.78,9.62862
2025-11-17 02:43:48.322145,30.3472,39.14,8.79281
2025-11-17 02:43:58.322145,29.1581,37.88,8.72188
2025-11-17 02:44:08.322145,23.8131,33.33,9.51691
2025-11-17 02:44:18.322145,17.3718,26.53,9.15816
2025-11-17 02:44:28.322145,27.1372,35.89,8.75281
2025-11-17 02:44:38.322145,28.5427,38.16,9.61728
2025-11-17 02:44:48.322145,19.0598,28.13,9.07022
2025-11-17 02:44:58.322145,26.5771,36.03,9.45289
2025-11-17 02:45:08.322145,19.3621,28.23,8.86789
2025-11-17 02:45:18.322145,22.6321,31.14,8.5079
2025-11-17 02:45:28.322145,19.5514,28.51,8.95858
2025-11-17 02:45:38.322145,21.7653,31.33,9.56473
2025-11-17 02:45:48.322145,20.0893,28.61,8.52069
2025-11-17 02:45:58.322145,29.5738,39.05,9.47624
2025-11-17 02:46:08.322145,28.3464,37.46,9.11361
2025-11-17 02:46:18.322145,17.0192,25.93,8.91084
2025-11-17 02:46:28.322145,28.0609,37.21,9.14914
2025-11-17 02:46:38.322145,29.3636,38.63,9.2664
2025-11-17 02:46:48.322145,20.1717,29.78,9.60832
2025-11-17 02:46:58.322145,26.2131,34.76,8.54687
2025-11-17 02:47:08.322145,17.1314,26.48,9.34863
2025-11-17 02:47:18.322145,28.6628,38.2,9.53724
2025-11-17 02:47:28.322145,24.1058,33.6,9.49419
2025-11-17 02:47:38.322145,23.185,32.81,9.62504
2025-11-17 02:47:48.322145,16.7108,26.38,9.66918
2025-11-17 02:47:58.322145,23.4142,31.93,8.51582
2025-11-17 02:48:08.322145,16.8239,25.59,8.76615
2025-11-17 02:48:18.322145,23.3603,32.51,9.14974
2025-11-17 02:48:28.322145,17.0099,25.98,8.97006
2025-11-17 02:48:38.322145,23.7375,33.2,9.46247
2025-11-17 02:48:48.322145,20.0307,29.71,9.67932
2025-11-17 02:48:58.322145,23.2051,31.71,8.50486
2025-11-17 02:49:08.322145,17.2126,25.83,8.61743
2025-11-17 02:49:18.322145,30.6138,39.23,8.61621
2025-11-17 02:49:28.322145,24.6994,33.81,9.1106
2025-11-17 02:49:38.322145,21.2953,29.9,8.60466
2025-11-17 02:49:48.322145,23.5243,32.18,8.65571
2025-11-17 02:49:58.322145,17.0333,25.78,8.74674
2025-11-17 02:50:08.322145,21.564,30.21,8.64599
2025-11-17 02:50:18.322145,24.5388,34.14,9.60116
2025-11-17 02:50:28.322145,25.6991,34.59,8.89088
2025-11-17 02:50:38.322145,28.2677,37.35,9.08228
2025-11-17 02:50:48.322145,18.924,27.81,8.88604
2025-11-17 02:50:58.322145,18.5619,28.08,9.51811
2025-11-17 02:51:08.322145,20.562,29.82,9.25799
2025-11-17 02:51:18.322145,29.8014,39.12,9.31863
2025-11-17 02:51:28.322145,29.649,39.28,9.631
2025-11-17 02:51:38.322145,26.6553,35.74,9.08469
2025-11-17 02:51:48.322145,24.6957,33.48,8.78433
2025-11-17 02:51:58.322145,16.2883,25.42,9.13168
2025-11-17 02:52:08.322145,27.9674,36.51,8.54261
2025-11-17 02:52:18.322145,31.1342,39.89,8.75584
2025-11-17 02:52:28.322145,26.7907,35.34,8.54931
2025-11-17 02:52:38.322145,25.4227,34,8.57729
2025-11-17 02:52:48.322145,16.6348,25.33,8.69518
2025-11-17 02:52:58.322145,28.9711,38.58,9.60892
2025-11-17 02:53:08.322145,26.6418,36.2,9.55816
2025-11-17 02:53:18.322145,15.7384,25.41,9.67156
2025-11-17 02:53:28.322145,25.4614,34.42,8.95858
2025-11-17 02:53:38.322145,29.9165,38.86,8.94348
2025-11-17 02:53:48.322145,26.0396,35.67,9.63041
2025-11-17 02:53:58.322145,26.9205,36.49,9.56951
2025-11-17 02:54:08.322145,26.6898,36.09,9.40019
2025-11-17 02:54:18.322145,22.9812,31.86,8.87878
2025-11-17 02:54:28.322145,19.0008,27.73,8.72916
2025-11-17 02:54:38.322145,23.5607,32.11,8.54931
2025-11-17 02:54:48.322145,20.1605,29.73,9.56951
2025-11-17 02:54:58.322145,16.4694,25.63,9.16057
2025-11-17 02:55:08.322145,22.4751,31.24,8.76493
2025-11-17 02:55:18.322145,24.8142,34.2,9.3858
2025-11-17 02:55:28.322145,17.7878,26.58,8.79221
2025-11-17 02:55:38.322145,27.5462,36.09,8.54383
2025-11-17 02:55:48.322145,23.6628,33,9.33723
2025-11-17 02:55:58.322145,18.8073,27.81,9.00266
2025-11-17 02:56:08.322145,24.1256,33.41,9.28441
2025-11-17 02:56:18.322145,17.4249,26.34,8.91507
2025-11-17 02:56:28.322145,16.4764,25.03,8.55357
2025-11-17 02:56:38.322145,17.191,26.19,8.99904
2025-11-17 02:56:48.322145,18.0827,27.13,9.04731
2025-11-17 02:56:58.322145,25.3791,34.36,8.98093
2025-11-17 02:57:08.322145,25.1412,34.11,8.96885
2025-11-17 02:57:18.322145,19.8677,28.88,9.01232
2025-11-17 02:57:28.322145,28.0239,37.6,9.57608
2025-11-17 02:57:38.322145,19.3045,28.28,8.97549
2025-11-17 02:57:48.322145,22.7376,32.01,9.2724
2025-11-17 02:57:58.322145,27.4203,36.65,9.22974
2025-11-17 02:58:08.322145,28.2707,37.4,9.12927
2025-11-17 02:58:18.322145,28.1793,37.83,9.65069
2025-11-17 02:58:28.322145,29.441,39.14,9.69899
2025-11-17 02:58:38.322145,23.2782,32.97,9.69183
2025-11-17 02:58:48.322145,26.857,36.1,9.24296
2025-11-17 02:58:58.322145,26.5324,35.1,8.56756
2025-11-17 02:59:08.322145,20.9372,29.52,8.58277
2025-11-17 02:59:18.322145,24.9789,34.62,9.64115
2025-11-17 02:59:28.322145,28.0242,36.54,8.51582
2025-11-17 02:59:38.322145,27.1421,36.03,8.88786
2025-11-17 02:59:48.322145,18.0038,27.35,9.34623
2025-11-17 02:59:58.322145,19.7808,29.19,9.40918
2025-11-17 03:00:08.322145,17.262,26.2,8.93804
2025-11-17 03:00:18.322145,25.4265,34.35,8.92353
2025-11-17 03:00:28.322145,20.5323,29.62,9.0877
2025-11-17 03:00:38.322145,29.9842,39.58,9.59579
2025-11-17 03:00:48.322145,25.8046,34.45,8.64538
2025-11-17 03:00:58.322145,20.0958,28.76,8.66421
2025-11-17 03:01:08.322145,16.911,25.45,8.53896
2025-11-17 03:01:18.322145,16.5576,26.25,9.69243
2025-11-17 03:01:28.322145,28.85,37.75,8.89995
2025-11-17 03:01:38.322145,19.5306,28.25,8.71945
2025-11-17 03:01:48.322145,25.8501,34.93,9.07986
2025-11-17 03:01:58.322145,19.476,28.23,8.75402
2025-11-17 03:02:08.322145,20.269,29.86,9.59101
2025-11-17 03:02:18.322145,27.883,36.7,8.81704
2025-11-17 03:02:28.322145,18.2831,26.83,8.54687
2025-11-17 03:02:38.322145,18.502,27.53,9.028
2025-11-17 03:02:48.322145,17.3574,26.53,9.17261
2025-11-17 03:02:58.322145,23.7069,33.17,9.46307
2025-11-17 03:03:08.322145,23.8514,33.03,9.17863
2025-11-17 03:03:18.322145,27.4229,36.56,9.1371
2025-11-17 03:03:28.322145,26.0359,35.72,9.68408
2025-11-17 03:03:38.322145,24.8654,33.9,9.03464
2025-11-17 03:03:48.322145,29.918,39.29,9.37202
2025-11-17 03:03:58.322145,22.4064,31.4,8.99361
2025-11-17 03:04:08.322145,19.7088,28.98,9.2712
2025-11-17 03:04:18.322145,26.5542,35.29,8.73583
2025-11-17 03:04:28.322145,18.4688,27.8,9.33123
2025-11-17 03:04:38.322145,29.9603,38.94,8.97972
2025-11-17 03:04:48.322145,28.3468,36.98,8.63323
2025-11-17 03:04:58.322145,18.7702,27.58,8.80978
2025-11-17 03:05:08.322145,30.0208,38.83,8.80917
2025-11-17 03:05:18.322145,30.2771,39.92,9.64294
2025-11-17 03:05:28.322145,20.7731,29.9,9.12686
2025-11-17 03:05:38.322145,21.5645,30.29,8.72552
2025-11-17 03:05:48.322145,23.7652,33.46,9.69481
2025-11-17 03:05:58.322145,21.6686,31.07,9.40139
