Timestamp,Presion_hPa,Temp_Motor_C,Luminosidad_RAW,Distancia_cm,Estado_Operacion
2025-11-17 01:44:18.322145,919.47,25.31,1,75.88,1
2025-11-17 01:44:28.322145,900.81,28.75,1,24.79,1
2025-11-17 01:44:38.322145,917.93,29.13,1,80.34,1
2025-11-17 01:44:48.322145,910.1,37.55,1,48.06,1
2025-11-17 01:44:58.322145,910.02,39.78,1,73.41,1
2025-11-17 01:45:08.322145,904.01,32.36,0,51.38,0
2025-11-17 01:45:18.322145,902.71,27.75,1,101.42,1
2025-11-17 01:45:28.322145,919.92,32.65,1,71.51,1
2025-11-17 01:45:38.322145,901.65,35.09,1,48.42,1
2025-11-17 01:45:48.322145,909.71,36.55,1,59.51,1
2025-11-17 01:45:58.322145,908.3,26.02,1,59.34,1
2025-11-17 01:46:08.322145,915.09,26.33,1,99.92,1
2025-11-17 01:46:18.322145,903.52,27.01,1,83.21,1
2025-11-17 01:46:28.322145,900.62,29.12,0,86.67,0
2025-11-17 01:46:38.322145,903.95,36.27,0,93.95,0
2025-11-17 01:46:48.322145,906.5,39.25,0,34.83,0
2025-11-17 01:46:58.322145,913.55,29.44,1,57.33,1
2025-11-17 01:47:08.322145,912.58,33.83,1,110.84,1
2025-11-17 01:47:18.322145,900.35,29.83,0,34.74,0
2025-11-17 01:47:28.322145,900.3,31.6,0,85.12,0
2025-11-17 01:47:38.322145,914.34,31.64,1,83.26,1
2025-11-17 01:47:48.322145,914.34,31.9,1,57.81,1
2025-11-17 01:47:58.322145,903.99,28.16,0,114.26,0
2025-11-17 01:48:08.322145,902.03,31.64,1,91.26,1
2025-11-17 01:48:18.322145,910.56,25.52,1,50.74,1
2025-11-17 01:48:28.322145,909.5,26.98,1,82.26,1
2025-11-17 01:48:38.322145,902.05,26.74,1,44.14,1
2025-11-17 01:48:48.322145,905.16,33.84,0,24.71,0
2025-11-17 01:48:58.322145,913.61,36.3,1,38.29,1
2025-11-17 01:49:08.322145,908.44,27.36,0,72.27,0
2025-11-17 01:49:18.322145,919.89,39.53,1,22.06,1
2025-11-17 01:49:28.322145,904.63,33.07,1,112.95,1
2025-11-17 01:49:38.322145,917.47,35.77,1,58.67,1
2025-11-17 01:49:48.322145,904.73,31.22,1,99.31,1
2025-11-17 01:49:58.322145,903.87,29.92,0,73.97,0
2025-11-17 01:50:08.322145,905.67,31.15,0,30.51,0
2025-11-17 01:50:18.322145,908.34,38.66,0,20.67,0
2025-11-17 01:50:28.322145,901.51,29.52,1,22.4,1
2025-11-17 01:50:38.322145,906.26,36.41,1,94.05,1
2025-11-17 01:50:48.322145,917.69,39.88,1,113.3,1
2025-11-17 01:50:58.322145,918.85,31.65,0,73.06,0
2025-11-17 01:51:08.322145,917.14,34.7,1,50.62,1
2025-11-17 01:51:18.322145,915.09,25.47,1,110.17,1
2025-11-17 01:51:28.322145,908.12,32.3,1,112.68,1
2025-11-17 01:51:38.322145,905.17,37.36,1,52.56,1
2025-11-17 01:51:48.322145,904.96,29.33,0,52.94,0
2025-11-17 01:51:58.322145,905.21,27.77,1,87.52,1
2025-11-17 01:52:08.322145,916.68,31.74,1,112.97,1
2025-11-17 01:52:18.322145,905.25,29.75,1,43.3,1
2025-11-17 01:52:28.322145,905.48,36.87,1,38.19,1
2025-11-17 01:52:38.322145,915.09,29.59,1,100.7,1
2025-11-17 01:52:48.322145,903.26,28.66,0,63.19,0
2025-11-17 01:52:58.322145,903.4,30.7,0,56.98,0
2025-11-17 01:53:08.322145,902.8,37.0,1,37.95,1
2025-11-17 01:53:18.322145,909.81,36.84,0,103.14,0
2025-11-17 01:53:28.322145,912.35,29.07,0,15.73,0
2025-11-17 01:53:38.322145,902.44,32.84,0,49.36,0
2025-11-17 01:53:48.322145,907.21,37.18,1,19.24,1
2025-11-17 01:53:58.322145,913.18,28.42,1,108.27,1
2025-11-17 01:54:08.322145,907.65,30.77,0,24.12,0
2025-11-17 01:54:18.322145,901.75,37.05,1,60.98,1
2025-11-17 01:54:28.322145,908.42,36.75,0,28.88,0
2025-11-17 01:54:38.322145,903.5,26.51,0,67.03,0
2025-11-17 01:54:48.322145,912.54,33.2,0,49.57,0
2025-11-17 01:54:58.322145,914.69,31.99,0,62.01,0
2025-11-17 01:55:08.322145,912.03,26.04,1,106.39,1
2025-11-17 01:55:18.322145,911.44,36.9,1,110.06,1
2025-11-17 01:55:28.322145,900.17,39.5,0,105.39,0
2025-11-17 01:55:38.322145,901.05,38.32,0,42.47,0
2025-11-17 01:55:48.322145,919.69,38.48,1,111.06,1
2025-11-17 01:55:58.322145,915.61,36.09,1,36.1,1
2025-11-17 01:56:08.322145,914.26,30.51,0,33.7,0
2025-11-17 01:56:18.322145,908.74,35.6,1,107.43,1
2025-11-17 01:56:28.322145,913.92,27.93,1,44.36,1
2025-11-17 01:56:38.322145,906.08,33.5,0,60.75,0
2025-11-17 01:56:48.322145,915.13,32.82,1,59.36,1
2025-11-17 01:56:58.322145,906.72,26.47,1,78.73,1
2025-11-17 01:57:08.322145,915.13,29.91,1,90.61,1
2025-11-17 01:57:18.322145,905.33,39.14,1,43.71,1
2025-11-17 01:57:28.322145,918.94,35.81,1,71.12,1
2025-11-17 01:57:38.322145,908.75,37.96,1,91.22,1
2025-11-17 01:57:48.322145,913.99,37.39,0,58.02,0
2025-11-17 01:57:58.322145,916.77,34.1,0,63.13,0
2025-11-17 01:58:08.322145,905.92,33.96,0,79.28,0
2025-11-17 01:58:18.322145,902.46,39.63,0,67.43,0
2025-11-17 01:58:28.322145,917.18,26.78,1,94.04,1
2025-11-17 01:58:38.322145,913.76,35.96,1,106.22,1
2025-11-17 01:58:48.322145,906.38,29.13,1,94.81,1
2025-11-17 01:58:58.322145,912.38,32.2,1,95.98,1
2025-11-17 01:59:08.322145,900.24,26.98,1,104.89,1
2025-11-17 01:59:18.322145,914.29,26.14,0,102.4,0
2025-11-17 01:59:28.322145,901.2,29.18,1,89.81,1
2025-11-17 01:59:38.322145,914.87,36.55,1,37.46,1
2025-11-17 01:59:48.322145,901.62,28.08,0,113.55,0
2025-11-17 01:59:58.322145,907.83,35.3,0,28.2,0
2025-11-17 02:00:08.322145,903.34,39.52,1,95.71,1
2025-11-17 02:00:18.322145,911.86,27.36,1,82.61,1
2025-11-17 02:00:28.322145,902.94,27.68,1,60.69,1
2025-11-17 02:00:38.322145,911.39,25.12,0,18.42,0
2025-11-17 02:00:48.322145,905.25,38.15,0,14.91,0
2025-11-17 02:00:58.322145,904.53,27.26,1,18.33,1
2025-11-17 02:01:08.322145,905.04,29.01,1,77.51,1
2025-11-17 02:01:18.322145,919.22,37.96,0,20.64,0
2025-11-17 02:01:28.322145,902.39,36.19,0,92.34,0
2025-11-17 02:01:38.322145,916.39,34.09,1,52.38,1
2025-11-17 02:01:48.322145,919.82,35.33,1,70.3,1
2025-11-17 02:01:58.322145,907.55,33.61,0,45.62,0
2025-11-17 02:02:08.322145,910.76,33.31,1,21.77,1
2025-11-17 02:02:18.322145,901.18,28.71,1,71.5,1
2025-11-17 02:02:28.322145,906.23,29.59,1,56.93,1
2025-11-17 02:02:38.322145,903.17,26.2,0,74.18,0
2025-11-17 02:02:48.322145,909.35,25.7,0,50.2,0
2025-11-17 02:02:58.322145,917.27,37.15,1,50.23,1
2025-11-17 02:03:08.322145,907.37,39.99,0,99.28,0
2025-11-17 02:03:18.322145,905.27,37.26,1,20.77,1
2025-11-17 02:03:28.322145,905.19,39.77,0,99.68,0
2025-11-17 02:03:38.322145,900.55,31.12,1,20.98,1
2025-11-17 02:03:48.322145,907.44,26.57,1,108.67,1
2025-11-17 02:03:58.322145,911.89,39.37,0,85.59,0
2025-11-17 02:04:08.322145,904.26,31.59,0,76.65,0
2025-11-17 02:04:18.322145,913.55,39.53,0,110.97,0
2025-11-17 02:04:28.322145,912.39,33.47,1,73.27,1
2025-11-17 02:04:38.322145,911.82,35.65,1,36.56,1
2025-11-17 02:04:48.322145,908.67,29.06,0,19.52,0
2025-11-17 02:04:58.322145,902.95,37.89,1,37.66,1
2025-11-17 02:05:08.322145,906.76,30.12,1,75.83,1
2025-11-17 02:05:18.322145,907.37,35.71,1,17.44,1
2025-11-17 02:05:28.322145,905.15,29.6,1,44.81,1
2025-11-17 02:05:38.322145,905.69,33.93,0,16.76,0
2025-11-17 02:05:48.322145,915.07,29.94,1,22.18,1
2025-11-17 02:05:58.322145,903.88,34.35,0,45.4,0
2025-11-17 02:06:08.322145,917.67,29.05,1,98.08,1
2025-11-17 02:06:18.322145,905.51,29.8,0,27.98,0
2025-11-17 02:06:28.322145,901.33,25.73,0,46.36,0
2025-11-17 02:06:38.322145,912.52,37.93,0,88.51,0
2025-11-17 02:06:48.322145,910.25,28.76,0,59.83,0
2025-11-17 02:06:58.322145,912.96,28.15,0,96.31,0
2025-11-17 02:07:08.322145,907.01,27.04,1,40.38,1
2025-11-17 02:07:18.322145,918.06,31.78,0,43.02,0
2025-11-17 02:07:28.322145,903.23,38.17,0,66.68,0
2025-11-17 02:07:38.322145,910.98,37.5,0,77.74,0
2025-11-17 02:07:48.322145,916.1,34.93,1,38.69,1
2025-11-17 02:07:58.322145,902.21,38.95,0,99.03,0
2025-11-17 02:08:08.322145,917.25,36.45,0,48.64,0
2025-11-17 02:08:18.322145,911.4,26.1,0,61.4,0
2025-11-17 02:08:28.322145,900.26,37.05,0,78.28,0
2025-11-17 02:08:38.322145,909.66,27.92,1,106.25,1
2025-11-17 02:08:48.322145,914.18,27.98,1,20.73,1
2025-11-17 02:08:58.322145,912.45,25.22,1,21.71,1
2025-11-17 02:09:08.322145,915.71,25.9,0,12.52,0
2025-11-17 02:09:18.322145,917.48,38.75,0,64.89,0
2025-11-17 02:09:28.322145,918.83,38.1,1,99.95,1
2025-11-17 02:09:38.322145,915.41,28.34,1,32.28,1
2025-11-17 02:09:48.322145,900.06,31.21,1,40.57,1
2025-11-17 02:09:58.322145,906.06,33.38,1,112.22,1
2025-11-17 02:10:08.322145,918.41,33.27,1,48.07,1
2025-11-17 02:10:18.322145,908.36,30.88,1,15.6,1
2025-11-17 02:10:28.322145,917.91,33.35,1,103.36,1
2025-11-17 02:10:38.322145,904.12,30.02,1,27.59,1
2025-11-17 02:10:48.322145,918.89,26.84,0,112.95,0
2025-11-17 02:10:58.322145,907.54,37.44,1,46.91,1
2025-11-17 02:11:08.322145,916.91,38.02,1,75.84,1
2025-11-17 02:11:18.322145,909.58,25.54,1,76.99,1
2025-11-17 02:11:28.322145,909.55,38.38,1,97.93,1
2025-11-17 02:11:38.322145,910.39,39.99,0,16.2,0
2025-11-17 02:11:48.322145,909.9,38.03,1,61.94,1
2025-11-17 02:11:58.322145,918.33,35.28,0,113.44,0
2025-11-17 02:12:08.322145,900.82,36.31,1,39.79,1
2025-11-17 02:12:18.322145,911.21,29.46,1,82.87,1
2025-11-17 02:12:28.322145,904.65,29.6,1,81.05,1
2025-11-17 02:12:38.322145,914.04,39.78,0,95.75,0
2025-11-17 02:12:48.322145,917.1,36.24,1,14.85,1
2025-11-17 02:12:58.322145,904.01,35.33,0,101.11,0
2025-11-17 02:13:08.322145,902.41,26.53,1,109.36,1
2025-11-17 02:13:18.322145,913.91,39.08,0,15.58,0
2025-11-17 02:13:28.322145,900.18,35.28,1,108.7,1
2025-11-17 02:13:38.322145,900.81,33.74,0,24.71,0
2025-11-17 02:13:48.322145,906.43,29.95,1,56.89,1
2025-11-17 02:13:58.322145,913.13,31.45,1,12.93,1
2025-11-17 02:14:08.322145,918.34,28.09,0,113.83,0
2025-11-17 02:14:18.322145,904.51,34.66,0,13.12,0
2025-11-17 02:14:28.322145,910.17,32.69,1,42.03,1
2025-11-17 02:14:38.322145,919.41,28.45,1,47.7,1
2025-11-17 02:14:48.322145,914.77,38.54,0,38.49,0
2025-11-17 02:14:58.322145,910.96,30.9,0,22.02,0
2025-11-17 02:15:08.322145,904.77,27.5,1,114.49,1
2025-11-17 02:15:18.322145,913.43,27.81,0,96.12,0
2025-11-17 02:15:28.322145,908.97,26.51,0,86.85,0
2025-11-17 02:15:38.322145,910.28,32.4,0,81.5,0
2025-11-17 02:15:48.322145,912.54,34.08,1,98.81,1
2025-11-17 02:15:58.322145,917.63,39.87,1,32.1,1
2025-11-17 02:16:08.322145,906.65,29.65,0,26.67,0
2025-11-17 02:16:18.322145,919.41,29.92,1,33.66,1
2025-11-17 02:16:28.322145,916.85,25.7,0,40.81,0
2025-11-17 02:16:38.322145,910.29,33.32,1,72.38,1
2025-11-17 02:16:48.322145,900.48,34.46,1,20.62,1
2025-11-17 02:16:58.322145,919.15,39.99,1,22.59,1
2025-11-17 02:17:08.322145,914.01,30.09,1,55.45,1
2025-11-17 02:17:18.322145,907.74,34.25,1,106.47,1
2025-11-17 02:17:28.322145,913.96,25.65,1,60.19,1
2025-11-17 02:17:38.322145,916.14,30.89,1,98.43,1
2025-11-17 02:17:48.322145,904.02,39.74,1,20.82,1
2025-11-17 02:17:58.322145,918.09,26.93,1,22.55,1
2025-11-17 02:18:08.322145,916.32,30.65,1,81.88,1
2025-11-17 02:18:18.322145,903.84,30.14,0,30.69,0
2025-11-17 02:18:28.322145,902.6,30.51,1,40.46,1
2025-11-17 02:18:38.322145,914.68,38.62,1,33.31,1
2025-11-17 02:18:48.322145,914.11,35.49,1,55.89,1
2025-11-17 02:18:58.322145,910.56,34.81,1,99.9,1
2025-11-17 02:19:08.322145,919.27,30.14,1,28.01,1
2025-11-17 02:19:18.322145,912.03,31.63,1,71.73,1
2025-11-17 02:19:28.322145,915.13,37.82,1,112.93,1
2025-11-17 02:19:38.322145,911.92,39.93,1,76.76,1
2025-11-17 02:19:48.322145,910.42,38.93,0,67.27,0
2025-11-17 02:19:58.322145,908.07,27.6,0,43.06,0
2025-11-17 02:20:08.322145,916.36,36.67,0,23.74,0
2025-11-17 02:20:18.322145,908.31,31.02,1,48.85,1
2025-11-17 02:20:28.322145,919.43,38.84,1,83.77,1
2025-11-17 02:20:38.322145,918.85,30.7,1,105.62,1
2025-11-17 02:20:48.322145,908.23,36.93,1,64.9,1
2025-11-17 02:20:58.322145,915.59,25.04,1,101.54,1
2025-11-17 02:21:08.322145,903.11,38.89,0,68.63,0
2025-11-17 02:21:18.322145,918.57,33.54,1,100.56,1
2025-11-17 02:21:28.322145,918.47,32.3,1,21.82,1
2025-11-17 02:21:38.322145,904.29,33.86,0,53.74,0
2025-11-17 02:21:48.322145,900.49,38.47,0,60.66,0
2025-11-17 02:21:58.322145,919.66,37.3,1,80.61,1
2025-11-17 02:22:08.322145,903.53,26.86,1,44.55,1
2025-11-17 02:22:18.322145,905.15,30.52,1,96.33,1
2025-11-17 02:22:28.322145,914.26,35.9,1,103.32,1
2025-11-17 02:22:38.322145,903.3,28.19,0,44.93,0
2025-11-17 02:22:48.322145,904.55,34.09,1,26.78,1
2025-11-17 02:22:58.322145,919.46,35.0,1,109.73,1
2025-11-17 02:23:08.322145,902.06,25.14,0,86.55,0
2025-11-17 02:23:18.322145,903.51,28.0,1,82.68,1
2025-11-17 02:23:28.322145,915.84,25.4,1,85.0,1
2025-11-17 02:23:38.322145,916.9,36.94,0,63.73,0
2025-11-17 02:23:48.322145,900.7,26.82,1,56.42,1
2025-11-17 02:23:58.322145,901.44,38.08,1,31.7,1
2025-11-17 02:24:08.322145,912.84,28.89,1,61.28,1
2025-11-17 02:24:18.322145,907.95,25.24,0,58.71,0
2025-11-17 02:24:28.322145,912.53,38.02,1,102.28,1
2025-11-17 02:24:38.322145,908.56,36.04,1,43.1,1
2025-11-17 02:24:48.322145,912.66,28.51,1,49.88,1
2025-11-17 02:24:58.322145,915.19,37.17,1,23.39,1
2025-11-17 02:25:08.322145,909.37,27.39,1,54.47,1
2025-11-17 02:25:18.322145,905.73,28.01,1,69.29,1
2025-11-17 02:25:28.322145,919.67,26.57,1,92.57,1
2025-11-17 02:25:38.322145,905.52,30.76,1,36.11,1
2025-11-17 02:25:48.322145,904.09,33.69,1,106.46,1
2025-11-17 02:25:58.322145,903.6,31.79,1,16.46,1
2025-11-17 02:26:08.322145,902.64,34.95,1,18.07,1
2025-11-17 02:26:18.322145,915.2,39.96,0,60.3,0
2025-11-17 02:26:28.322145,902.71,27.19,1,27.11,1
2025-11-17 02:26:38.322145,911.29,38.91,1,66.79,1
2025-11-17 02:26:48.322145,910.66,32.41,0,61.04,0
2025-11-17 02:26:58.322145,915.24,39.82,1,96.81,1
2025-11-17 02:27:08.322145,903.53,27.21,0,35.11,0
2025-11-17 02:27:18.322145,904.24,33.72,0,62.14,0
2025-11-17 02:27:28.322145,902.93,36.43,1,34.95,1
2025-11-17 02:27:38.322145,917.66,26.25,0,72.28,0
2025-11-17 02:27:48.322145,914.18,26.65,1,90.93,1
2025-11-17 02:27:58.322145,902.21,37.53,1,111.08,1
2025-11-17 02:28:08.322145,919.77,26.65,0,19.12,0
2025-11-17 02:28:18.322145,912.98,30.39,0,14.29,0
2025-11-17 02:28:28.322145,906.76,32.92,0,81.99,0
2025-11-17 02:28:38.322145,905.14,32.38,1,45.78,1
2025-11-17 02:28:48.322145,914.95,31.84,1,101.7,1
2025-11-17 02:28:58.322145,912.93,36.5,0,95.07,0
2025-11-17 02:29:08.322145,918.21,30.26,0,113.31,0
2025-11-17 02:29:18.322145,915.15,32.13,0,104.43,0
2025-11-17 02:29:28.322145,913.47,30.81,1,97.81,1
2025-11-17 02:29:38.322145,916.61,31.33,1,42.81,1
2025-11-17 02:29:48.322145,916.82,32.02,1,78.48,1
2025-11-17 02:29:58.322145,902.59,39.28,1,51.77,1
2025-11-17 02:30:08.322145,913.53,27.51,1,106.27,1
2025-11-17 02:30:18.322145,912.99,29.24,1,48.16,1
2025-11-17 02:30:28.322145,901.82,35.58,1,59.81,1
2025-11-17 02:30:38.322145,900.86,30.56,0,22.1,0
2025-11-17 02:30:48.322145,909.8,26.82,0,69.06,0
2025-11-17 02:30:58.322145,906.64,31.4,1,55.71,1
2025-11-17 02:31:08.322145,901.22,30.28,1,107.5,1
2025-11-17 02:31:18.322145,909.53,37.82,0,84.4,0
2025-11-17 02:31:28.322145,906.49,33.65,0,71.27,0
2025-11-17 02:31:38.322145,914.46,37.91,0,94.55,0
2025-11-17 02:31:48.322145,906.3,29.83,1,15.82,1
2025-11-17 02:31:58.322145,900.78,25.4,1,68.34,1
2025-11-17 02:32:08.322145,900.9,28.54,1,42.35,1
2025-11-17 02:32:18.322145,909.17,35.02,1,89.2,1
2025-11-17 02:32:28.322145,917.89,30.57,0,105.88,0
2025-11-17 02:32:38.322145,906.99,26.52,0,85.48,0
2025-11-17 02:32:48.322145,916.42,26.01,1,30.57,1
2025-11-17 02:32:58.322145,907.16,34.33,1,71.34,1
2025-11-17 02:33:08.322145,918.31,33.91,1,104.89,1
2025-11-17 02:33:18.322145,912.55,34.32,1,94.87,1
2025-11-17 02:33:28.322145,911.99,30.68,0,27.57,0
2025-11-17 02:33:38.322145,904.28,39.69,1,86.34,1
2025-11-17 02:33:48.322145,911.31,25.94,1,113.38,1
2025-11-17 02:33:58.322145,903.3,36.76,1,58.82,1
2025-11-17 02:34:08.322145,908.32,32.16,1,34.78,1
2025-11-17 02:34:18.322145,911.85,26.13,0,30.04,0
2025-11-17 02:34:28.322145,905.88,31.79,1,13.74,1
2025-11-17 02:34:38.322145,917.57,35.63,1,63.77,1
2025-11-17 02:34:48.322145,915.27,34.76,0,40.07,0
2025-11-17 02:34:58.322145,913.9,32.45,1,35.95,1
2025-11-17 02:35:08.322145,904.77,30.49,1,41.66,1
2025-11-17 02:35:18.322145,903.22,32.25,0,100.44,0
2025-11-17 02:35:28.322145,904.53,38.4,1,53.21,1
2025-11-17 02:35:38.322145,911.95,33.25,1,59.07,1
2025-11-17 02:35:48.322145,912.01,27.46,1,80.36,1
2025-11-17 02:35:58.322145,915.4,31.42,0,75.1,0
2025-11-17 02:36:08.322145,918.28,27.34,1,44.17,1
2025-11-17 02:36:18.322145,905.88,25.61,0,35.93,0
2025-11-17 02:36:28.322145,901.89,30.99,0,56.08,0
2025-11-17 02:36:38.322145,900.86,29.84,1,73.07,1
2025-11-17 02:36:48.322145,919.78,37.6,0,48.8,0
2025-11-17 02:36:58.322145,913.08,35.61,1,102.88,1
2025-11-17 02:37:08.322145,906.0,27.31,1,78.04,1
2025-11-17 02:37:18.322145,908.39,34.06,0,23.33,0
2025-11-17 02:37:28.322145,913.82,38.77,1,88.06,1
2025-11-17 02:37:38.322145,909.93,39.62,1,41.69,1
2025-11-17 02:37:48.322145,904.14,27.07,0,92.03,0
2025-11-17 02:37:58.322145,918.19,26.72,1,15.76,1
2025-11-17 02:38:08.322145,915.83,26.19,1,36.27,1
2025-11-17 02:38:18.322145,902.6,36.29,1,36.91,1
2025-11-17 02:38:28.322145,919.93,32.97,1,66.66,1
2025-11-17 02:38:38.322145,917.01,25.86,0,71.7,0
2025-11-17 02:38:48.322145,900.86,31.9,0,52.31,0
2025-11-17 02:38:58.322145,904.0,37.69,0,58.22,0
2025-11-17 02:39:08.322145,913.32,32.68,0,39.8,0
2025-11-17 02:39:18.322145,918.61,36.97,0,19.87,0
2025-11-17 02:39:28.322145,919.41,34.99,0,26.18,0
2025-11-17 02:39:38.322145,914.12,33.39,0,96.58,0
2025-11-17 02:39:48.322145,913.83,25.25,1,74.33,1
2025-11-17 02:39:58.322145,906.39,35.18,1,106.81,1
2025-11-17 02:40:08.322145,914.81,38.98,1,37.76,1
2025-11-17 02:40:18.322145,913.68,35.87,0,46.86,0
2025-11-17 02:40:28.322145,904.15,30.18,0,109.75,0
2025-11-17 02:40:38.322145,912.53,27.56,1,61.13,1
2025-11-17 02:40:48.322145,908.08,34.68,0,42.37,0
2025-11-17 02:40:58.322145,905.58,34.07,0,15.55,0
2025-11-17 02:41:08.322145,903.48,39.75,0,51.09,0
2025-11-17 02:41:18.322145,914.68,29.05,1,57.83,1
2025-11-17 02:41:28.322145,917.26,36.77,1,72.49,1
2025-11-17 02:41:38.322145,916.5,39.39,1,90.75,1
2025-11-17 02:41:48.322145,913.48,31.76,1,65.01,1
2025-11-17 02:41:58.322145,904.77,39.24,1,14.13,1
2025-11-17 02:42:08.322145,915.13,29.58,0,13.39,0
2025-11-17 02:42:18.322145,905.8,29.29,1,90.39,1
2025-11-17 02:42:28.322145,907.61,27.63,1,81.77,1
2025-11-17 02:42:38.322145,915.06,25.55,0,76.46,0
2025-11-17 02:42:48.322145,912.3,36.86,1,78.8,1
2025-11-17 02:42:58.322145,913.09,36.17,1,91.61,1
2025-11-17 02:43:08.322145,917.89,27.97,1,65.69,1
2025-11-17 02:43:18.322145,919.72,35.01,1,57.47,1
2025-11-17 02:43:28.322145,908.59,33.56,1,25.52,1
2025-11-17 02:43:38.322145,918.68,35.78,1,87.16,1
2025-11-17 02:43:48.322145,904.78,39.14,0,76.22,0
2025-11-17 02:43:58.322145,903.61,37.88,0,63.72,0
2025-11-17 02:44:08.322145,916.81,33.33,1,26.69,1
2025-11-17 02:44:18.322145,910.83,26.53,1,51.68,1
2025-11-17 02:44:28.322145,904.12,35.89,0,62.92,0
2025-11-17 02:44:38.322145,918.49,38.16,1,73.26,1
2025-11-17 02:44:48.322145,909.37,28.13,0,75.38,0
2025-11-17 02:44:58.322145,915.74,36.03,1,91.28,1
2025-11-17 02:45:08.322145,906.02,28.23,1,107.98,1
2025-11-17 02:45:18.322145,900.09,31.14,1,30.35,1
2025-11-17 02:45:28.322145,907.52,28.51,1,18.14,1
2025-11-17 02:45:38.322145,917.61,31.33,1,64.92,1
2025-11-17 02:45:48.322145,900.3,28.61,1,61.45,1
2025-11-17 02:45:58.322145,916.13,39.05,0,60.24,0
2025-11-17 02:46:08.322145,910.09,37.46,1,74.24,1
2025-11-17 02:46:18.322145,906.73,25.93,1,86.22,1
2025-11-17 02:46:28.322145,910.68,37.21,0,76.1,0
2025-11-17 02:46:38.322145,912.63,38.63,1,87.61,1
2025-11-17 02:46:48.322145,918.34,29.78,1,80.23,1
2025-11-17 02:46:58.322145,900.73,34.76,0,111.19,0
2025-11-17 02:47:08.322145,914.0,26.48,0,69.15,0
2025-11-17 02:47:18.322145,917.15,38.2,1,110.55,1
2025-11-17 02:47:28.322145,916.43,33.6,0,112.3,0
2025-11-17 02:47:38.322145,918.62,32.81,0,58.86,0
2025-11-17 02:47:48.322145,919.36,26.38,1,24.15,1
2025-11-17 02:47:58.322145,900.22,31.93,1,25.82,1
2025-11-17 02:48:08.322145,904.34,25.59,1,92.96,1
2025-11-17 02:48:18.322145,910.69,32.51,0,33.09,0
2025-11-17 02:48:28.322145,907.71,25.98,1,89.4,1
2025-11-17 02:48:38.322145,915.9,33.2,0,45.87,0
2025-11-17 02:48:48.322145,919.53,29.71,0,37.22,0
2025-11-17 02:48:58.322145,900.04,31.71,0,90.84,0
2025-11-17 02:49:08.322145,901.89,25.83,1,21.37,1
2025-11-17 02:49:18.322145,901.87,39.23,1,49.48,1
2025-11-17 02:49:28.322145,910.04,33.81,1,85.6,1
2025-11-17 02:49:38.322145,901.68,29.9,1,34.56,1
2025-11-17 02:49:48.322145,902.52,32.18,1,43.38,1
2025-11-17 02:49:58.322145,904.02,25.78,0,31.49,0
2025-11-17 02:50:08.322145,902.36,30.21,1,111.38,1
2025-11-17 02:50:18.322145,918.22,34.14,1,97.94,1
2025-11-17 02:50:28.322145,906.4,34.59,0,90.73,0
2025-11-17 02:50:38.322145,909.57,37.35,0,100.23,0
2025-11-17 02:50:48.322145,906.32,27.81,0,76.42,0
2025-11-17 02:50:58.322145,916.83,28.08,0,95.25,0
2025-11-17 02:51:08.322145,912.49,29.82,1,106.39,1
2025-11-17 02:51:18.322145,913.5,39.12,1,59.77,1
2025-11-17 02:51:28.322145,918.72,39.28,0,44.12,0
2025-11-17 02:51:38.322145,909.61,35.74,1,78.04,1
2025-11-17 02:51:48.322145,904.64,33.48,1,75.07,1
2025-11-17 02:51:58.322145,910.39,25.42,1,108.89,1
2025-11-17 02:52:08.322145,900.66,36.51,0,20.24,0
2025-11-17 02:52:18.322145,904.17,39.89,0,102.62,0
2025-11-17 02:52:28.322145,900.77,35.34,1,27.93,1
2025-11-17 02:52:38.322145,901.23,34.0,1,61.55,1
2025-11-17 02:52:48.322145,903.17,25.33,0,61.14,0
2025-11-17 02:52:58.322145,918.35,38.58,1,17.44,1
2025-11-17 02:53:08.322145,917.5,36.2,1,109.1,1
2025-11-17 02:53:18.322145,919.4,25.41,0,56.92,0
2025-11-17 02:53:28.322145,907.52,34.42,0,67.83,0
2025-11-17 02:53:38.322145,907.27,38.86,1,51.83,1
2025-11-17 02:53:48.322145,918.71,35.67,0,68.79,0
2025-11-17 02:53:58.322145,917.69,36.49,0,42.38,0
2025-11-17 02:54:08.322145,914.86,36.09,0,82.35,0
2025-11-17 02:54:18.322145,906.2,31.86,1,75.08,1
2025-11-17 02:54:28.322145,903.73,27.73,0,41.73,0
2025-11-17 02:54:38.322145,900.77,32.11,0,56.8,0
2025-11-17 02:54:48.322145,917.69,29.73,0,34.16,0
2025-11-17 02:54:58.322145,910.87,25.63,0,30.47,0
2025-11-17 02:55:08.322145,904.32,31.24,0,16.43,0
2025-11-17 02:55:18.322145,914.62,34.2,1,68.66,1
2025-11-17 02:55:28.322145,904.77,26.58,1,103.56,1
2025-11-17 02:55:38.322145,900.68,36.09,0,73.41,0
2025-11-17 02:55:48.322145,913.81,33.0,1,32.84,1
2025-11-17 02:55:58.322145,908.25,27.81,1,26.02,1
2025-11-17 02:56:08.322145,912.93,33.41,1,88.97,1
2025-11-17 02:56:18.322145,906.8,26.34,1,81.14,1
2025-11-17 02:56:28.322145,900.84,25.03,0,44.51,0
2025-11-17 02:56:38.322145,908.19,26.19,0,102.44,0
